V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,Fraud,Normal
0.7040419048427221,0.27203121625209126,0.7658044390074352,0.4793792058330098,0.8525092533004426,0.0,0.7389179131264264,0.6961574608672014,0.6481177894730663,0.6463495036903437,0.353893650076996,0.7160166629046614,0.18540173836208568,0.5403275933840903,0.5182890335319779,0.7133781819962202,0.7289088033203938,0.7524468838721236,0.42856575141700815,0.5648132316041242,0.4794793262782147,0.45848014495148054,0.745374342585487,0.24554392637827616,0.7017560797552042,0.4298306405701806,0.6446723268185194,1,0
0.7555907948516909,0.5983218410847146,0.6971133300660175,0.6143591779500615,0.5237844241502577,0.3610633269380926,0.7168394184832233,0.7358063062744232,0.40001160916578093,0.5371639137776143,0.43203669152626273,0.5141691978428903,0.7864184769067113,0.43824383169765624,0.7364339504127148,0.41598889046520676,0.41021854205342784,0.34739594353836045,0.7080083470986313,0.42379313234214677,0.47852065930459065,0.4593922163675725,0.7519845624900798,0.32634958312700246,0.6713239631472249,0.319190270154371,0.6121919355987756,1,0
0.9211909058555636,0.46457634377565055,0.9591874955488415,0.16996844640405206,0.6452935196613303,0.4456805156937846,0.854293676388446,0.6722378367601881,0.7377571506813262,0.7264512649798709,0.14945412436287736,0.9130508543456314,0.6596895304149251,0.7514405648192918,0.7774924135909362,0.7693425991214857,0.7822377625485841,0.7434149523360337,0.47767927252988807,0.4075687463683048,0.46036140733998815,0.5680980363975983,0.7450598156099058,0.4372806709754301,0.7110232512689525,0.201674578560513,0.5976082535756818,1,0
0.8394889946741204,0.49342752917333704,0.8144521228843405,0.4521167365854168,0.4924603543368712,0.669587550412214,0.8431468572038948,0.6138233492257908,0.6293456336989915,0.6371880862569749,0.2686712903546097,0.6977132686292159,0.3519259425746522,0.5764417332849917,0.6568090377024074,0.6422830325465304,0.657509592257163,0.5907369345457777,0.5452542509625157,0.3838141410482294,0.4457149924118625,0.5081043463004506,0.587850016748621,0.45713872644774206,0.5482483207384093,0.2814103986746221,0.7098233695259021,1,0
0.9419230204952009,0.51704081155311,0.7378335135136431,0.5245416924935039,0.5922103772928685,0.32772526574643085,0.7607629563857652,0.6927607913011988,0.6444624084436605,0.6035552911824262,0.6211363659367701,0.4749401516663153,0.614271813406826,0.48962845850340286,0.7210951272215146,0.5374865278644967,0.5916347923396302,0.6139961960449267,0.6671969302188434,0.437188099758796,0.4710689548533427,0.5233453353151533,0.782444365748635,0.3808849633928927,0.41108215792032066,0.4127972364957433,0.6482013138672327,1,0
0.9918910200194342,0.4371203806107023,0.8674199350713965,0.20101701045132553,0.647132728780985,0.47236098715260266,0.831933261539504,0.6742091773417438,0.6737263136640761,0.7808574698434234,0.2728322066272363,0.8547475694096858,0.45121924328456386,0.6982197323234102,0.6109732933990623,0.9055751004820665,0.8261820346311907,0.7175986148099648,0.4607059361032489,0.40975944889417776,0.4617130411603028,0.5634503528942681,0.7618851303727441,0.46222162725672983,0.6560205918739096,0.29794056114885664,0.5892749904871584,1,0
0.9013689161888463,0.49010096263850206,0.937365371675623,0.35105812342001047,0.6962146874656518,0.44038744462228624,0.8698986385388114,0.6722907449597273,0.6162169118386251,0.759394218087896,0.1913273328070506,0.8486660067152998,0.4505211224339279,0.7245793973340932,0.6656105844644021,0.8511395030392704,0.8076125579984579,0.6918963458547148,0.1672388601001281,0.3933836775748188,0.4542733651429372,0.4951061353604327,0.754318821709782,0.3984487402452003,0.6195937706801966,0.2395896386747567,0.5904336927917961,1,0
0.46828893997990895,0.6378335227313474,0.42766655964528283,0.8187415238804006,0.2602170743296699,0.2676812171565434,0.5365088437541456,0.8373183391703586,0.2803866695878729,0.36402264214387664,0.5104365409022341,0.3551124445390388,0.8367378661991072,0.4265039230709449,0.7211768768814895,0.19923927345511905,0.12992530725884066,0.08287664381730464,0.7705132954464786,0.3171702154087752,0.5188960421343196,0.5350277400426994,0.7111289066561645,0.4979512444474924,0.6562496342959895,0.36679354634208194,0.3887259675035549,1,0
0.48092364077396804,0.6500979646887162,0.2677061215394698,0.9870561136644036,0.4143536410202677,0.32168459384101383,0.5430134541757357,0.673565027607753,0.3586901291450553,0.35609230056540075,0.8668891845793978,0.19973720518473737,0.6174724448560418,0.19939438468242987,0.6001424315256365,0.3383799861854503,0.4037916216155755,0.3521813263280335,0.49400337086897217,0.4611186724894813,0.4087015579509784,0.578965336321223,0.7970481555966497,0.17490731167923598,0.6476321908262925,0.48771500094051234,0.762485389951195,1,0
0.8888759996318163,0.5038699709845674,0.7712082170933148,0.3289810613505076,0.6652299117996263,0.4578303025894531,0.80136087759953,0.6933134715696715,0.553384891570841,0.6315046542299694,0.3242184156289504,0.6177457303110931,0.307012351216098,0.6177783851326677,0.70095047487531,0.4401585478039654,0.5520572326119545,0.3458467729900577,0.4303804706809359,0.4211651040162633,0.47950846806822983,0.5941216497078444,0.7456224845309983,0.3002078620123751,0.7256713393485852,0.5361809121033001,0.6396708308934596,1,0
0.6232460659318864,0.6072692835138843,0.5257837325035912,0.7284530448909663,0.4042342265173594,0.1994379991947962,0.6199051575999905,0.767836294027305,0.3904060334392348,0.381957015532782,0.6576083390470904,0.11480042442905602,0.5519190150881025,0.4210192766711558,0.6227296705775035,0.0,0.1403594139671075,0.07632569203168726,0.9576794309239052,0.4033484428661658,0.5124161660923595,0.5820639339439286,0.7340219744484283,0.5063859462747242,0.7627588706498233,0.35898066378025795,0.5627744065047213,1,0
0.9344789416460754,0.4848279408993272,0.9120398118915858,0.4268404679334923,0.7081995688319351,0.4582094219104717,0.8813118858954313,0.6658096507355664,0.6020507077641949,0.8070207373966674,0.07862371823451735,0.8247561345520018,0.39468432044672397,0.7771650911178108,0.43342633027608346,0.8248341890952552,0.7627881229997473,0.6920357814350694,0.21543217432680098,0.3967097929386549,0.46079920423357623,0.5639889817369371,0.741767421043915,0.3531097198275237,0.754463455819441,0.3883802014814782,0.5650062614244674,1,0
0.716082791473916,0.5828918716679946,0.7686159156431834,0.529418468338079,0.6913902637018978,0.4810079224505758,0.7664609422633786,0.5881879041601961,0.6843821174204542,0.7456366040160735,0.5358029218482905,0.506753137529782,0.5161063819347583,0.4679372178385616,0.4986360021825881,0.7156246411547273,0.6818506522682461,0.7228719252226392,0.2588465084052033,0.3409738607847014,0.5650205083884422,0.3960136282457626,0.7452956502304305,0.37899907952939604,0.7655372098279767,0.36679547019637965,0.6119289087672964,1,0
0.29307605912904144,0.6986509314522963,0.32351853282029663,0.6300700666913452,0.20974061142052203,0.3234920536573802,0.43722612139934874,0.6911554542416467,0.23792257931218724,0.1986003300503918,0.5001637556270633,0.4237958209722622,0.679547587050175,0.44225779031366586,0.5971144996969523,0.3262011199112321,0.20930664491944173,0.1436348136045963,0.5396645920295381,0.4289966973453683,0.4164044643547963,0.553072510645772,0.7358903594512816,0.4532416797246874,0.6763762651816526,0.35868319520447417,0.2830099332209003,1,0
0.6882456088531649,0.5229253682901128,0.6733058350503518,0.6420233339063599,0.500756083063315,0.4715083561087125,0.6830781423495007,0.6913624273491864,0.45064731103826594,0.5294184637359065,0.5402807936136285,0.4658900587481361,0.3201770623385638,0.44594033034491987,0.7442145939293041,0.44459189500378266,0.3576453781137298,0.38900462614581766,0.5820438791457474,0.374834337983489,0.45750280507409574,0.5785525181856501,0.7688818827473682,0.28103657699700835,0.6296187579143719,0.3832776367236622,0.6219145913439748,1,0
0.5383165631697838,0.618011960564916,0.5311344347954423,0.7933706199456694,0.3428372893149141,0.2789304683591576,0.5740502211858984,0.8026798096149069,0.2896650944493599,0.3619896565170914,0.5885207019549383,0.29378072343561157,0.7508883971261908,0.31092104905044665,0.7859709192078362,0.1789384021538486,0.1289933472598056,0.11347396991197223,0.7870650371847223,0.37469634168841087,0.5095373643792722,0.5124749747380157,0.7234305752493799,0.46799522871882737,0.7020887777586146,0.37450614830321743,0.5214888524330457,1,0
0.9422405373284711,0.48970049791726483,0.887816282874054,0.42207350805954247,0.7193515511052494,0.505168174954937,0.8785007946737575,0.6700641963533008,0.5949206857565026,0.80304346052488,0.06582248895053032,0.858925057560599,0.585084071145494,0.7770942525778691,0.37322576567185634,0.8222324201361662,0.763728228530218,0.662325469220916,0.2451954166679202,0.39357875159466593,0.45805987944035714,0.5367285241680769,0.7583145026193814,0.4285175255707751,0.5803930259895305,0.2818127106803579,0.5950953211612054,1,0
0.8801536644829634,0.5362752888089587,0.7820112966906796,0.39424567155598644,0.6234970350856244,0.35145150980648815,0.7843149173239014,0.6971145521044101,0.6196868792660728,0.577013884094954,0.5528189859214481,0.5285719204027315,0.732767208853048,0.5061643201719965,0.5749968217845511,0.6535670930541161,0.6371879578403459,0.6731641211762529,0.45272069854960917,0.42467508057349834,0.46597881194221824,0.4835148241354372,0.75329892316707,0.2826402334674115,0.7017710652778664,0.40967345202142236,0.6090030035510936,1,0
0.5820109522096311,0.6473544272895567,0.3634051452617444,0.664590911433985,0.35937027321862575,0.15607832271163297,0.5418314950419232,0.7064084453139792,0.428023268988436,0.29056028973221154,0.6646410796290354,0.17249419269330868,0.4863645971749155,0.37255462980020726,0.4775491557028929,0.1407796988702934,0.21249162632846263,0.15772483384670366,0.6311386663722458,0.4189407004038618,0.46272812522287515,0.5930742867390975,0.7657035394642432,0.4519968847227173,0.6590504632425622,0.20937385791600338,0.44832121521390655,1,0
0.9052830373559326,0.45468753417007685,0.8971103040120108,0.16638751766402196,0.6085358923111505,0.554773954591852,0.9133036602732983,0.6643712125373104,0.7122007053001507,0.7174028124407427,0.13736516366546575,0.8698519676168012,0.4261455864004651,0.7802221743468762,0.7702883271527203,0.7345586981685726,0.7963764071671556,0.6890211740485463,0.49032990527333775,0.40601407261122696,0.4568004194153957,0.5382479950968253,0.7591442560240921,0.3149656972449547,0.7643295596032273,0.19945561217912236,0.5998267737277676,1,0
0.5569041495453053,0.5508946378315767,0.5404635175874914,0.8468872818587021,0.5836809713247949,0.15222035844552823,0.4237437641360996,0.6775439424866417,0.45618615832082127,0.4208636392718063,0.816848771965746,0.2598050156809587,0.6556032200168072,0.36434274682212675,0.7459463113842012,0.2285558283495831,0.23998945903615088,0.10817452104661196,0.5935609381917335,0.2927660357120782,0.4327516443692623,0.4280188567824995,0.0,0.453799913587287,0.0,0.3293424477076227,0.8345890190039587,1,0
0.8329127178450872,0.5388844668388681,0.8214070032129542,0.4875279755821745,0.6308922267994779,0.4413467296459136,0.7709636568859908,0.6624888073369787,0.5354033809700119,0.606690350205881,0.44204891344675606,0.5211876498942851,0.2617380641976058,0.4290884474925338,0.5878559273784136,0.45068261288335065,0.48473045223573613,0.35220789348914533,0.3154034210979912,0.4119199953326223,0.5049943733170783,0.4982348775965801,0.7488702499839232,0.32833402974433845,0.6895240220708239,0.3274656390514562,0.6504793162017264,1,0
0.9259087520308822,0.5352989459396413,0.7939945356819739,0.6227170439667704,0.6833886290552025,0.4436918704911273,0.817882379386848,0.6292474216577737,0.47807196265466184,0.7016060043131629,0.28478627605680285,0.6985890774333787,0.5409049615877508,0.5830663452172842,0.6792615364942778,0.6490651749363368,0.7170874215624968,0.6358538272858321,0.5248714118445,0.47194009585295427,0.442654269743964,0.5812262874168442,0.7425295771358141,0.3069949708523918,0.7998058295735847,0.5319585038896087,0.6417259708534475,1,0
0.8306301416399675,0.44682201717716485,0.8654008161571003,0.4835081672962953,0.6872382916067327,0.39515841402273677,0.751968644116838,0.6825313099228082,0.6006742303443835,0.670761390176423,0.5249052748459608,0.6226098370091518,0.403410592885085,0.5212222440832938,0.7833417119195333,0.4104596516695784,0.49044880453960776,0.38637927603993166,0.7048606258696546,0.4088055921540075,0.46397479152693755,0.5240423895470641,0.7195932037341927,0.31251892139222504,0.6169265421256743,0.26241790216838734,0.6577109404630903,1,0
0.056003829877913636,1.0,0.09418709338705578,0.9832594619436636,0.0940259227141983,1.0,0.0,0.0,0.005773298248759495,0.0,0.4187774184845676,0.4449957522836706,0.019513227454365678,0.8034745097786784,0.34298325268746005,0.480194138831038,0.3802252067244825,0.309005760214971,0.3120972125437028,1.0,0.0,0.9973500059951699,0.9710198142375742,0.3619050647165113,0.465600439832733,0.2958579849055444,0.12792030150899136,1,0
0.7706961684772856,0.6277100689744375,0.5101831203973284,0.7829186560965087,0.3280393284684836,0.5495578375565436,0.6677975739830945,0.7595716478408078,0.4326775043294776,0.40245914408858047,0.8195911446838298,0.16716616974865883,0.7156573492695238,0.2956043780537078,0.6831160724072276,0.19512894333741648,0.2123362114052142,0.1956425338394343,0.6806447246725762,0.3743513977463937,0.49766932815652914,0.5592907459675914,0.7844631413169982,0.2436267678657612,0.4527391257099964,0.3732207027549827,0.6383401708230222,1,0
0.8674541967966388,0.27918522865538276,0.7845181879376831,0.329215413698435,0.6038269725435124,0.4897095496716216,0.9095467782610549,0.6603735724273776,0.7548841759731899,0.724867952536028,0.08678527724349204,0.8598256104442669,0.2606569560785671,0.8146635280530493,0.6994239057586139,0.7636625065438443,0.7916737161172226,0.7400438077779004,0.41968031720287824,0.6205331713728388,0.4808335528190048,0.4563617479095994,0.6855647000469892,0.4736809844925063,0.6217601555365342,0.11332737076315322,0.5554783228688588,1,0
0.9365211603455476,0.5433848223437447,0.7334969248935947,0.6085642272673459,0.712165597184006,0.321189832401416,0.8369926097539392,0.6780398788170975,0.49035117897233726,0.6286413877416125,0.554769255778469,0.6066169123261639,0.07830768745473804,0.35451801904257385,0.6115073938618808,0.7613250298417832,0.8015919978058603,0.7854842960844668,0.19388956538438884,0.42438414590484064,0.46337039429091337,0.49653466649214445,0.7347088598823648,0.2658705150568288,0.8812559663893853,0.46880407087522025,0.6324024852564528,1,0
0.7659322134702135,0.4487577917790726,0.7907635609620325,0.5792423102614648,0.4366069901633284,0.7981855860564775,0.8783953016291599,0.6755939426212466,0.5286429931090604,0.6475623211054286,0.5211785844001857,0.585263274593214,0.5174795263146508,0.5288370601203354,0.9045026207084703,0.5320664033075422,0.47291915484170816,0.4435339263667003,0.5743048777923633,0.3240956999089374,0.46146820536611427,0.5930233819084355,0.7163760574628413,0.3451111939194149,0.6360306213930561,0.4386771893030885,0.7106652636022687,1,0
0.6153402876890186,0.6157540253740148,0.4647862039732547,0.6548030589442553,0.39834436083301145,0.1501969681619616,0.5612828866671788,0.7351900238269955,0.4599731484567733,0.31611786122573277,0.6983802470790355,0.13263176632375417,0.5326133513365687,0.30705388919841936,0.632819214468367,0.15095136365706552,0.18775526642491902,0.19029857122692806,0.6614474864076765,0.4138191492906958,0.48612273894427505,0.5756077394066217,0.7294872431982496,0.4588579282072015,0.45483559781686606,0.23537147962940141,0.549707051119935,1,0
0.9175020702241582,0.4912186603968603,0.8784019064543096,0.3716497000238781,0.727739692025684,0.45516416395795883,0.8626880894785457,0.6736891053955467,0.6536852648540958,0.7028734955214602,0.20036907676475202,0.8451503781361106,0.6078069604155489,0.5650367331149213,0.748651280539134,0.8364936012660916,0.9169837037331199,0.8377438405985619,0.44249633216674683,0.4239951895631385,0.4496908344494932,0.47534014927383583,0.7458192982485785,0.1533679717643713,0.7229183751414617,0.29338001675293385,0.5968917489590345,1,0
0.9641169609085541,0.5171678569567698,0.7474093544299842,0.5784662311198245,0.7004620605149599,0.3978472372027248,0.8301805880237579,0.6790670168619541,0.5460620935410313,0.67959368686989,0.4281487544520304,0.6615610747624129,0.17851726772806292,0.4594224042653695,0.4718972738902693,0.7722117509037902,0.7478619570133906,0.7521031473623174,0.2606055804455356,0.41611191727344793,0.46119449368003795,0.4901864337038382,0.7526899114960898,0.38331052465523996,0.7495755118933095,0.3720982059543267,0.6241493289188836,1,0
0.9370282307529347,0.49033147218516404,0.8532030156237215,0.4878182862675354,0.6301134751047573,0.47083502400406513,0.8033982210513234,0.6848752337158888,0.602418660746205,0.6894018027629303,0.36020121374151043,0.7088616081125096,0.3384702547092263,0.5725049814018784,0.44344968814140096,0.6684520240605073,0.6258193810761876,0.6137326578528994,0.4456387349878933,0.4222332081685091,0.4629971036469301,0.5010921398344229,0.7486837406019952,0.32732533015040116,0.790270265573547,0.3623662919658693,0.6337354598600147,1,0
0.8552358183976001,0.5480348588338579,0.8347783892830424,0.3328075536162812,0.6776841085382964,0.6464253231244608,0.7922816434269334,0.4959726398295577,0.85083300134402,0.7846497528804294,0.20773488978082807,0.7647192859432939,0.7081856142787559,0.6959800792081119,0.5101551172216823,0.8144704662904105,0.8928657956421758,0.8582258579651122,0.3479755879327957,0.2931038289955988,0.656066224799474,0.3728942069747432,0.8224919745221025,0.3785566562415688,0.46499450267668097,0.16185417475747488,0.5753042317469671,1,0
0.8854604809302544,0.511768974829182,0.8353667738788207,0.3640891344273846,0.6733153940516535,0.4035181752341789,0.8265246752058573,0.6903548357747625,0.6141018258930027,0.6275558345375538,0.41031387071420294,0.7304490887806023,0.19115147732085608,0.4997976401736072,0.519351462851431,0.7518739974204548,0.7771400945929038,0.7463289229291404,0.3127871105629008,0.41086398685362063,0.4590556288358772,0.4795718940582749,0.7486033350902583,0.27579234831168215,0.7010312623521899,0.2131993109250514,0.6178674340728255,1,0
0.8612504831745993,0.5362134023093097,0.7443424329600937,0.4766661827516311,0.5734570782884517,0.4452464040088935,0.7807405387433591,0.7021376206037014,0.5263055127236405,0.5732624493437943,0.4779776738060132,0.5695754420661682,0.5005426933093936,0.43249355429695224,0.5967850959450032,0.49264315935299857,0.490397823493314,0.5313149439851738,0.6754760325366078,0.4510435741657043,0.4743658553124836,0.5174033534103054,0.7573580092086555,0.21809694616774333,0.7093318652361433,0.2980292299166381,0.6756317375057552,1,0
0.7509061158824641,0.6322452324572536,0.5303138152865047,0.6844106740444212,0.3751212871817711,0.2692342180109423,0.6270443504134022,0.7516262587843132,0.5037710159471168,0.3542331136056257,0.7577148898895334,0.07825775544768032,0.5271483908793211,0.20557231282483013,0.7507498411193534,0.08324012520755653,0.1959209313155914,0.21610035735392535,0.8631439426265725,0.41073659929456474,0.5051887197292959,0.5763743393998748,0.7771443156534692,0.4410660072604425,0.6445961369914187,0.4000389212829748,0.5961278247098063,1,0
0.9877268256901335,0.49602341872475875,0.7762178199496209,0.3955661865049427,0.7294706934652132,0.37440009497041316,0.8659405213106572,0.6691299879634127,0.7425799281878958,0.6840767317868055,0.4203171845660365,0.6876331365505917,0.34475620959709274,0.5825957229191521,0.5052331949384344,0.9062795597222677,0.9775881292770622,0.9805053302877824,0.27896187828482055,0.3954030241619671,0.44645937582673306,0.4587159490207581,0.7544156152192403,0.35354856659908707,0.7358989853986642,0.19220716911639757,0.5897148114073729,1,0
0.9398227889199869,0.5523908628553117,0.7359178543734816,0.6262429526190192,0.7169868122679293,0.2794135215708596,0.8415579421391394,0.6702666750927844,0.5526065585204525,0.6110136376283711,0.4985800837966802,0.5050155467073634,0.7345016395951827,0.3846399243889026,0.5379990451444486,0.7635180090744531,0.8167069098053372,0.7884244542878678,0.18814599207015442,0.4313415040820595,0.45894592493462744,0.48032052727741226,0.7322001166015495,0.28659755741879966,0.9084719767536731,0.4583703041864794,0.6303542506494427,1,0
0.8719632705081946,0.49417078671145254,0.8612270322043304,0.2894682797853359,0.65737633581488,0.5888738033088677,0.7853668677005963,0.6261783117575558,0.743827751216854,0.6423497093392856,0.3321409531615416,0.6315572828977841,0.6185185274827182,0.6468615799033614,0.29882372688763115,0.6636286606376849,0.6645995410108763,0.7053716838157218,0.4806041445744329,0.4365081604256332,0.4540418885957553,0.5700994103766652,0.7446251730889775,0.29273016504681904,0.7125134058338658,0.3120906255090837,0.6173102862845437,1,0
0.8214038542366978,0.5579683059025831,0.7967784705164455,0.5897105585856466,0.5436063829776902,0.42703094262849217,0.7228455939983012,0.7154419966786361,0.4437061400995421,0.5672150993679342,0.42260710756577524,0.49557361597602995,0.7876663001149353,0.44822600384473693,0.7970353210590904,0.3817914525865752,0.33957466034538075,0.348462189298532,0.6897393231335737,0.4558840836268478,0.4875988760400167,0.5603644315202826,0.7509765553077457,0.35694320923711237,0.6887609883096859,0.4194249139284466,0.660530288953578,1,0
